onset	duration	trial	value	instruction
6715	8	1	1	rest
14720	7	1	2	task
21557	5	1	3	interval
26665	8	2	1	rest
34678	7	2	2	task
41555	5	2	3	interval
46651	8	3	1	rest
54657	9	3	2	task
63739	3	3	3	interval
66899	8	4	1	rest
74649	7	4	2	task
81558	5	4	3	interval
86676	8	5	1	rest
94717	7	5	2	task
101580	5	5	3	interval
106669	8	6	1	rest
114723	7	6	2	task
121568	5	6	3	interval
126673	8	7	1	rest
134724	7	7	2	task
141574	5	7	3	interval
146683	8	8	1	rest
154728	7	8	2	task
161577	5	8	3	interval
166678	8	9	1	rest
174767	7	9	2	task
181586	5	9	3	interval
186680	8	10	1	rest
194711	8	10	2	task
202276	4	10	3	interval
206708	8	11	1	rest
214680	7	11	2	task
221595	5	11	3	interval
226692	8	12	1	rest
234735	7	12	2	task
241609	5	12	3	interval
246693	8	13	1	rest
254744	7	13	2	task
261588	5	13	3	interval
266706	8	14	1	rest
274674	7	14	2	task
281597	5	14	3	interval
286702	8	15	1	rest
294740	7	15	2	task
301607	5	15	3	interval
306714	8	16	1	rest
314780	7	16	2	task
321604	5	16	3	interval
326711	8	17	1	rest
334729	7	17	2	task
341614	5	17	3	interval
346717	8	18	1	rest
354719	7	18	2	task
361618	5	18	3	interval
366707	8	19	1	rest
374771	7	19	2	task
381648	5	19	3	interval
386717	8	20	1	rest
394736	7	20	2	task
401612	5	20	3	interval
406718	8	21	1	rest
414766	7	21	2	task
421622	5	21	3	interval
426722	8	22	1	rest
434763	7	22	2	task
441616	5	22	3	interval
446727	8	23	1	rest
454759	7	23	2	task
461615	5	23	3	interval
466726	8	24	1	rest
474737	7	24	2	task
481620	5	24	3	interval
486726	8	25	1	rest
494766	7	25	2	task
501620	5	25	3	interval
