onset	duration	trial	value	instruction
24252	8	1	1	rest
32059	7	1	2	task
38995	5	1	3	interval
44028	8	2	1	rest
51989	7	2	2	task
58991	5	2	3	interval
64043	8	3	1	rest
72003	7	3	2	task
79024	5	3	3	interval
84040	8	4	1	rest
91997	7	4	2	task
98997	5	4	3	interval
104038	8	5	1	rest
112020	7	5	2	task
118998	5	5	3	interval
124034	8	6	1	rest
131993	7	6	2	task
138994	5	6	3	interval
144034	8	7	1	rest
151997	7	7	2	task
159006	5	7	3	interval
164039	8	8	1	rest
172029	7	8	2	task
179006	5	8	3	interval
184042	8	9	1	rest
192006	7	9	2	task
199003	5	9	3	interval
204051	8	10	1	rest
212030	7	10	2	task
219062	5	10	3	interval
224053	8	11	1	rest
232037	7	11	2	task
239005	5	11	3	interval
244047	8	12	1	rest
252005	7	12	2	task
259019	5	12	3	interval
264044	8	13	1	rest
272030	7	13	2	task
279005	5	13	3	interval
284067	8	14	1	rest
292008	7	14	2	task
299007	5	14	3	interval
304064	8	15	1	rest
312012	7	15	2	task
319037	5	15	3	interval
324063	8	16	1	rest
332019	7	16	2	task
339010	5	16	3	interval
344056	8	17	1	rest
352034	7	17	2	task
359014	5	17	3	interval
364067	8	18	1	rest
372021	7	18	2	task
379023	5	18	3	interval
384068	8	19	1	rest
392047	7	19	2	task
399020	5	19	3	interval
404063	8	20	1	rest
412022	7	20	2	task
419033	5	20	3	interval
